Year;Month;Day;Hour;Minute;Temperature;Total Precipitation;Wind Speed;Wind Direction
2019;10;30;04;00;9.35;0.00;5.04;90.00
2019;10;30;05;00;9.03;0.00;3.05;45.00
2019;10;30;06;00;8.87;0.10;3.22;63.43
2019;10;30;07;00;8.82;0.90;1.48;14.04
2019;10;30;08;00;8.82;0.90;1.61;116.57
2019;10;30;09;00;9.34;0.90;3.62;95.71
2019;10;30;10;00;9.97;0.50;7.34;101.31
2019;10;30;11;00;10.46;0.00;8.65;92.39
2019;10;30;12;00;10.57;0.00;7.34;78.69
2019;10;30;13;00;10.18;0.00;14.97;117.18
2019;10;30;14;00;10.09;0.00;12.31;127.87
2019;10;30;15;00;10.19;0.00;11.21;132.40
2019;10;30;16;00;10.59;0.00;10.09;124.82
2019;10;30;17;00;10.51;0.00;9.79;126.03
2019;10;30;18;00;10.37;0.00;9.83;118.44
2019;10;30;19;00;10.25;0.00;11.30;112.48
2019;10;30;20;00;10.03;0.00;10.70;109.65
2019;10;30;21;00;9.98;0.00;10.83;105.42
2019;10;30;22;00;10.15;0.00;13.71;103.67
2019;10;30;23;00;9.40;0.00;16.68;103.74
2019;10;31;00;00;9.06;0.00;13.28;102.53
2019;10;31;01;00;8.99;0.00;11.38;108.43
2019;10;31;02;00;8.89;0.00;11.59;115.77
2019;10;31;03;00;8.73;0.00;12.72;115.11
2019;10;31;04;00;8.49;0.00;13.24;112.38
2019;10;31;05;00;8.40;0.00;13.85;114.57
2019;10;31;06;00;8.37;0.00;14.18;113.96
2019;10;31;07;00;8.26;0.00;15.14;115.35
2019;10;31;08;00;8.52;0.00;15.94;115.41
2019;10;31;09;00;9.25;0.00;17.58;112.89
2019;10;31;10;00;10.44;0.00;17.87;108.80
2019;10;31;11;00;11.69;0.00;18.69;105.64
2019;10;31;12;00;12.31;0.00;16.07;105.59
2019;10;31;13;00;13.50;0.00;14.21;98.75
2019;10;31;14;00;14.43;0.00;12.61;91.64
2019;10;31;15;00;14.90;0.00;10.44;90.00
2019;10;31;16;00;14.86;0.00;9.00;90.00
2019;10;31;17;00;14.09;0.00;7.07;75.26
2019;10;31;18;00;13.21;0.00;5.32;61.70
2019;10;31;19;00;11.57;0.00;3.60;53.13
2019;10;31;20;00;10.07;0.00;2.88;90.00
2019;10;31;21;00;9.06;0.00;1.14;161.57
2019;10;31;22;00;8.47;0.00;1.84;191.31
2019;10;31;23;00;8.28;0.00;5.35;137.73
2019;11;01;00;00;8.54;0.00;8.22;118.81
2019;11;01;01;00;9.27;0.00;10.95;117.41
2019;11;01;02;00;8.38;0.00;10.31;114.78
2019;11;01;03;00;7.67;0.00;9.18;115.56
2019;11;01;04;00;7.84;0.00;6.29;113.63
2019;11;01;05;00;8.18;0.00;6.99;101.89
2019;11;01;06;00;8.82;0.00;8.40;99.87
2019;11;01;07;00;9.11;0.00;6.49;109.44
2019;11;01;08;00;9.81;0.00;7.42;104.04
2019;11;01;09;00;11.21;0.00;5.77;93.58
2019;11;01;10;00;12.45;0.00;5.51;101.31
2019;11;01;11;00;13.67;0.00;5.69;108.43
2019;11;01;12;00;15.11;0.00;6.16;96.71
2019;11;01;13;00;15.61;0.00;7.39;316.97
2019;11;01;14;00;16.37;0.00;3.96;270.00
2019;11;01;15;00;17.32;0.00;9.00;270.00
2019;11;01;16;00;16.20;0.00;15.84;268.70
2019;11;01;17;00;14.36;0.50;15.63;187.94
2019;11;01;18;00;12.94;1.10;16.18;212.28
2019;11;01;19;00;13.18;0.60;10.14;173.88
2019;11;01;20;00;13.66;0.40;12.25;181.68
2019;11;01;21;00;14.07;0.00;11.92;205.02
2019;11;01;22;00;14.16;0.00;11.09;215.75
2019;11;01;23;00;14.35;0.80;16.83;228.47
2019;11;02;00;00;14.08;1.70;24.70;226.77
2019;11;02;01;00;13.80;0.20;20.62;225.71
2019;11;02;02;00;13.79;0.10;18.39;220.24
2019;11;02;03;00;13.60;0.00;15.31;221.19
2019;11;02;04;00;13.19;0.00;13.58;212.01
2019;11;02;05;00;12.73;0.00;11.30;202.48
2019;11;02;06;00;12.14;0.00;12.43;190.01
2019;11;02;07;00;12.81;0.00;16.07;195.59
2019;11;02;08;00;13.79;0.00;15.19;216.33
2019;11;02;09;00;14.31;0.00;10.01;217.69
2019;11;02;10;00;14.42;0.00;7.15;229.09
2019;11;02;11;00;16.19;0.00;17.41;262.87
2019;11;02;12;00;16.60;0.00;20.28;263.88
2019;11;02;13;00;17.40;0.00;24.01;257.01
2019;11;02;14;00;17.78;0.00;22.93;247.86
2019;11;02;15;00;18.02;0.00;20.01;239.74
2019;11;02;16;00;17.30;0.00;17.78;201.37
2019;11;02;17;00;16.04;0.00;21.57;213.42
2019;11;02;18;00;15.68;0.00;22.37;213.18
2019;11;02;19;00;15.82;0.00;22.78;211.43
2019;11;02;20;00;15.47;0.00;26.49;211.10
2019;11;02;21;00;15.52;0.60;20.87;225.00
2019;11;02;22;00;15.07;0.30;21.03;218.05
2019;11;02;23;00;14.72;0.00;25.03;220.33
2019;11;03;00;00;13.74;0.20;20.87;212.32
2019;11;03;01;00;12.55;1.00;13.78;199.86
2019;11;03;02;00;12.58;0.90;10.23;230.71
2019;11;03;03;00;11.70;1.60;6.79;327.99
2019;11;03;04;00;11.38;0.50;3.96;360.00
2019;11;03;05;00;11.32;1.20;11.89;234.87
2019;11;03;06;00;9.83;0.80;7.42;230.91
2019;11;03;07;00;9.80;0.70;7.99;125.84
2019;11;03;08;00;9.88;0.40;12.29;121.83
2019;11;03;09;00;10.49;0.10;12.03;128.93
2019;11;03;10;00;10.89;0.10;9.93;133.53
2019;11;03;11;00;11.65;0.10;13.36;117.26
2019;11;03;12;00;13.42;0.00;10.00;120.26
2019;11;03;13;00;14.41;0.10;5.69;161.57
2019;11;03;14;00;13.83;0.20;8.71;119.74
2019;11;03;15;00;15.08;0.20;17.56;151.86
2019;11;03;16;00;13.78;0.00;25.77;208.35
2019;11;03;17;00;12.85;0.00;22.07;213.69
2019;11;03;18;00;12.28;0.00;28.50;207.86
2019;11;03;19;00;11.79;0.00;33.67;208.76
2019;11;03;20;00;11.82;0.30;27.27;227.68
2019;11;03;21;00;11.84;0.50;27.17;237.99
2019;11;03;22;00;11.01;1.40;29.64;245.61
2019;11;03;23;00;10.20;0.70;34.88;262.29
2019;11;04;00;00;10.51;0.40;34.23;255.38
2019;11;04;01;00;10.63;0.20;29.62;249.36
2019;11;04;02;00;10.19;0.00;28.35;252.26
2019;11;04;03;00;10.02;0.00;26.87;252.05
2019;11;04;04;00;9.67;0.00;25.28;252.60
2019;11;04;05;00;9.11;0.00;18.95;255.70
2019;11;04;06;00;8.42;0.00;18.51;243.43
2019;11;04;07;00;7.72;0.00;11.20;225.00
2019;11;04;08;00;8.55;0.00;11.62;196.19
2019;11;04;09;00;10.31;0.00;17.08;214.70
2019;11;04;10;00;11.82;0.30;25.28;234.27
2019;11;04;11;00;13.11;0.00;27.94;248.06
2019;11;04;12;00;13.09;0.40;28.64;255.44
2019;11;04;13;00;14.87;0.20;23.26;248.20
2019;11;04;14;00;14.50;0.50;22.88;245.85
2019;11;04;15;00;14.09;0.20;10.79;244.29
2019;11;04;16;00;14.55;0.00;22.23;245.10
2019;11;04;17;00;13.43;0.10;27.44;250.85
2019;11;04;18;00;12.00;0.10;19.52;247.22
2019;11;04;19;00;11.70;0.00;17.23;243.97
2019;11;04;20;00;11.40;0.00;19.49;244.86
2019;11;04;21;00;11.18;0.00;26.87;252.05
2019;11;04;22;00;10.14;0.00;26.11;254.81
2019;11;04;23;00;9.41;0.00;24.63;254.74
2019;11;05;00;00;8.78;0.00;19.21;257.01
2019;11;05;01;00;8.34;0.00;12.88;243.43
2019;11;05;02;00;7.87;0.00;9.50;217.30
2019;11;05;03;00;7.23;0.00;7.77;166.61
2019;11;05;04;00;6.16;0.00;10.09;145.18
2019;11;05;05;00;6.23;0.00;9.45;139.64
2019;11;05;06;00;6.90;0.00;8.91;136.64
2019;11;05;07;00;7.36;0.00;7.90;120.07
2019;11;05;08;00;7.26;0.00;6.29;113.63
2019;11;05;09;00;8.69;0.00;2.90;172.87
2019;11;05;10;00;10.46;0.00;5.80;262.87
2019;11;05;11;00;11.28;0.50;6.85;266.99
2019;11;05;12;00;11.58;0.20;5.80;262.87
2019;11;05;13;00;13.11;0.10;3.60;90.00
2019;11;05;14;00;12.75;0.00;5.04;90.00
2019;11;05;15;00;12.85;0.20;3.24;90.00
2019;11;05;16;00;12.92;0.00;3.98;84.81
2019;11;05;17;00;12.49;0.00;4.68;67.38
2019;11;05;18;00;12.10;0.00;2.04;315.00
2019;11;05;19;00;9.84;0.20;13.71;283.67
2019;11;05;20;00;9.35;0.60;11.53;255.53
2019;11;05;21;00;9.24;0.30;10.59;170.22
2019;11;05;22;00;9.50;0.00;8.65;135.00
2019;11;05;23;00;9.19;0.00;6.19;125.54
2019;11;06;00;00;9.21;0.00;3.05;135.00
2019;11;06;01;00;8.50;0.00;9.66;243.43
2019;11;06;02;00;7.76;0.20;6.92;207.90
2019;11;06;03;00;7.74;1.00;5.04;180.00
2019;11;06;04;00;7.69;1.40;3.67;168.69
2019;11;06;05;00;7.44;0.60;2.52;180.00
2019;11;06;06;00;7.14;0.00;3.88;201.80
2019;11;06;07;00;7.05;0.00;7.52;196.70
2019;11;06;08;00;7.08;0.00;10.70;222.27
2019;11;06;09;00;8.16;0.80;10.66;258.31
2019;11;06;10;00;9.18;0.70;14.15;262.69
2019;11;06;11;00;9.62;0.60;16.22;267.46
2019;11;06;12;00;10.05;0.30;17.65;272.34
2019;11;06;13;00;9.63;0.20;19.08;271.08
2019;11;06;14;00;10.64;0.00;17.77;263.02
2019;11;06;15;00;10.52;0.00;16.60;257.47
2019;11;06;16;00;10.62;0.00;15.28;254.98
2019;11;06;17;00;10.47;0.00;12.30;249.44
2019;11;06;18;00;10.11;0.00;10.50;239.04
2019;11;06;19;00;9.95;0.00;9.34;242.45
2019;11;06;20;00;9.81;0.00;8.71;240.26
2019;11;06;21;00;9.64;0.10;8.16;228.58
2019;11;06;22;00;9.57;0.10;8.50;233.62
2019;11;06;23;00;9.25;0.00;7.49;234.78
2019;11;07;00;00;8.77;0.00;4.39;214.99
2019;11;07;01;00;8.54;0.00;3.32;167.47
2019;11;07;02;00;8.04;0.00;7.39;133.03
2019;11;07;03;00;6.28;0.00;10.97;131.01
2019;11;07;04;00;5.24;0.00;10.74;129.56
2019;11;07;05;00;4.76;0.00;11.68;123.69
2019;11;07;06;00;3.99;0.00;10.95;117.41
2019;11;07;07;00;3.53;0.00;10.50;120.96
2019;11;07;08;00;3.56;0.00;11.18;123.18
2019;11;07;09;00;6.42;0.00;11.81;127.57
2019;11;07;10;00;9.80;0.00;14.84;129.09
2019;11;07;11;00;10.06;0.00;11.48;131.19
2019;11;07;12;00;8.79;0.40;25.62;204.04
2019;11;07;13;00;9.44;0.50;26.43;232.19
2019;11;07;14;00;10.19;0.00;16.70;232.88
2019;11;07;15;00;10.27;0.00;24.39;261.51
2019;11;07;16;00;9.98;0.00;17.73;264.17
2019;11;07;17;00;9.17;0.00;11.52;270.00
2019;11;07;18;00;7.92;0.00;7.21;267.14
2019;11;07;19;00;7.41;0.00;2.90;172.87
2019;11;07;20;00;7.30;0.00;7.70;127.41
2019;11;07;21;00;5.71;0.00;10.81;119.98
2019;11;07;22;00;5.46;0.00;8.71;119.74
2019;11;07;23;00;5.13;0.00;9.69;111.80
2019;11;08;00;00;4.83;0.00;9.18;115.56
2019;11;08;01;00;5.01;0.00;10.14;117.47
2019;11;08;02;00;5.46;0.00;12.88;116.57
2019;11;08;03;00;5.50;0.00;13.53;118.61
2019;11;08;04;00;5.71;0.00;14.69;120.96
2019;11;08;05;00;5.56;0.00;13.85;117.90
2019;11;08;06;00;4.98;0.20;12.18;124.16
2019;11;08;07;00;5.67;0.30;13.04;129.40
2019;11;08;08;00;5.93;0.60;15.78;117.15
2019;11;08;09;00;5.92;1.30;12.50;131.50
2019;11;08;10;00;5.90;1.20;6.88;137.12
2019;11;08;11;00;6.24;0.50;2.62;164.05
2019;11;08;12;00;6.33;0.20;4.21;289.98
2019;11;08;13;00;6.33;0.30;5.45;277.59
2019;11;08;14;00;7.02;0.60;5.09;315.00
2019;11;08;15;00;7.32;0.60;1.14;341.57
2019;11;08;16;00;7.50;0.30;4.02;100.30
2019;11;08;17;00;7.15;0.10;7.86;105.95
2019;11;08;18;00;6.67;0.00;6.49;109.44
2019;11;08;19;00;6.44;0.00;2.88;90.00
2019;11;08;20;00;6.15;0.00;3.67;11.31
2019;11;08;21;00;5.96;0.00;3.89;326.31
2019;11;08;22;00;5.65;0.00;6.44;296.57
2019;11;08;23;00;5.25;0.00;7.42;292.83
2019;11;09;00;00;4.88;0.00;6.21;280.01
2019;11;09;01;00;4.70;0.00;4.32;270.00
2019;11;09;02;00;4.79;0.00;1.84;258.69
2019;11;09;03;00;4.71;0.10;1.14;198.43
2019;11;09;04;00;4.73;0.10;0.80;206.57
2019;11;09;05;00;4.89;0.00;2.41;206.57
2019;11;09;06;00;5.43;0.00;6.12;241.93
2019;11;09;07;00;5.70;0.00;8.56;247.75
2019;11;09;08;00;5.87;0.00;10.64;246.04
2019;11;09;09;00;5.76;0.00;13.63;257.80
2019;11;09;10;00;5.80;0.00;14.93;285.38
2019;11;09;11;00;7.02;0.00;16.98;274.86
2019;11;09;12;00;7.01;0.00;15.88;266.10
2019;11;09;13;00;9.29;0.00;6.16;276.71
2019;11;09;14;00;9.63;0.00;5.45;277.59
2019;11;09;15;00;9.57;0.00;6.73;285.52
2019;11;09;16;00;9.18;0.00;6.73;285.52
2019;11;09;17;00;8.30;0.00;4.02;296.57
2019;11;09;18;00;7.87;0.00;1.14;18.43
2019;11;09;19;00;7.53;0.00;5.59;104.93
2019;11;09;20;00;5.84;0.00;9.20;120.58
2019;11;09;21;00;4.53;0.00;8.79;124.99
2019;11;09;22;00;3.55;0.00;8.50;126.38
2019;11;09;23;00;3.00;0.00;8.15;135.00
2019;11;10;00;00;2.82;0.00;7.79;123.69
2019;11;10;01;00;2.46;0.00;9.66;116.57
2019;11;10;02;00;2.00;0.00;10.59;125.31
2019;11;10;03;00;1.25;0.00;10.80;126.87
2019;11;10;04;00;1.19;0.00;9.00;126.87
2019;11;10;05;00;1.30;0.00;9.20;120.58
2019;11;10;06;00;1.62;0.00;9.98;115.64
2019;11;10;07;00;0.80;0.00;9.57;109.80
2019;11;10;08;00;0.32;0.00;8.56;104.62
2019;11;10;09;00;2.45;0.00;8.65;106.93
2019;11;10;10;00;4.69;0.00;7.57;92.73
2019;11;10;11;00;6.88;0.00;7.42;75.96
2019;11;10;12;00;8.62;0.00;5.99;32.74
2019;11;10;13;00;8.98;0.00;5.80;29.74
2019;11;10;14;00;9.62;0.00;6.38;16.39
2019;11;10;15;00;9.90;0.00;6.12;360.00
2019;11;10;16;00;9.67;0.00;8.23;336.80
2019;11;10;17;00;8.41;0.00;8.56;345.38
2019;11;10;18;00;7.37;0.00;6.15;339.44
2019;11;10;19;00;6.74;0.00;3.67;281.31
2019;11;10;20;00;6.23;0.00;4.20;239.04
2019;11;10;21;00;5.70;0.00;2.41;243.43
2019;11;10;22;00;5.16;0.00;2.31;231.34
2019;11;10;23;00;4.67;0.00;3.60;270.00
2019;11;11;00;00;4.04;0.00;3.98;275.19
2019;11;11;01;00;3.87;0.00;4.74;261.25
2019;11;11;02;00;3.76;0.00;4.51;208.61
2019;11;11;03;00;3.16;0.00;2.62;195.95
2019;11;11;04;00;2.88;0.00;3.67;168.69
2019;11;11;05;00;2.72;0.00;4.35;155.56
2019;11;11;06;00;2.33;0.00;3.88;158.20
2019;11;11;07;00;2.01;0.00;3.88;158.20
2019;11;11;08;00;1.97;0.00;5.19;146.31
2019;11;11;09;00;2.76;0.00;4.55;108.43
2019;11;11;10;00;4.51;0.00;6.29;113.63
2019;11;11;11;00;5.96;0.00;1.94;68.20
2019;11;11;12;00;7.03;0.00;2.16;360.00
2019;11;11;13;00;8.37;0.00;5.62;309.81
2019;11;11;14;00;9.63;0.00;9.18;295.56
2019;11;11;15;00;9.52;0.00;10.54;277.85
2019;11;11;16;00;9.52;0.00;5.63;243.43
2019;11;11;17;00;9.22;0.00;3.62;95.71
2019;11;11;18;00;8.88;0.00;7.17;107.53
2019;11;11;19;00;8.23;0.00;7.73;117.76
2019;11;11;20;00;7.12;0.00;7.49;125.22
2019;11;11;21;00;6.75;0.00;4.10;142.13
2019;11;11;22;00;6.66;0.00;5.63;243.43
2019;11;11;23;00;6.77;0.90;13.55;253.01
2019;11;12;00;00;5.71;0.70;24.14;267.44
2019;11;12;01;00;4.44;0.20;20.21;274.09
2019;11;12;02;00;4.46;0.10;16.74;251.18
2019;11;12;03;00;4.66;0.00;14.71;248.46
2019;11;12;04;00;4.81;0.00;13.91;248.75
2019;11;12;05;00;4.62;0.00;14.34;241.50
2019;11;12;06;00;3.50;0.00;13.18;235.01
2019;11;12;07;00;2.59;0.00;11.99;228.65
2019;11;12;08;00;2.65;0.00;12.73;225.00
2019;11;12;09;00;4.51;0.00;15.19;238.57
2019;11;12;10;00;6.24;0.00;21.58;244.29
2019;11;12;11;00;7.57;0.00;25.73;252.07
2019;11;12;12;00;8.30;0.00;28.59;259.11
2019;11;12;13;00;9.72;0.00;20.52;268.99
2019;11;12;14;00;9.47;0.00;18.37;272.25
2019;11;12;15;00;9.60;0.00;18.36;268.88
2019;11;12;16;00;9.14;0.00;17.28;268.81
2019;11;12;17;00;7.76;0.00;12.62;273.27
2019;11;12;18;00;6.48;0.00;9.47;261.25
2019;11;12;19;00;5.37;0.00;10.00;239.74
2019;11;12;20;00;4.38;0.00;10.59;234.69
2019;11;12;21;00;3.78;0.00;8.65;196.93
2019;11;12;22;00;4.11;0.30;6.44;206.57
2019;11;12;23;00;4.47;0.00;3.76;196.70
2019;11;13;00;00;4.65;0.00;3.60;180.00
2019;11;13;01;00;4.79;0.00;4.02;190.30
2019;11;13;02;00;5.01;0.00;5.62;219.81
2019;11;13;03;00;5.09;0.00;7.52;253.30
2019;11;13;04;00;4.65;0.00;9.73;267.88
2019;11;13;05;00;4.12;0.00;9.03;265.43
2019;11;13;06;00;3.36;0.00;10.09;267.95
2019;11;13;07;00;2.37;0.00;8.83;258.23
2019;11;13;08;00;2.06;0.00;7.41;240.95
2019;11;13;09;00;2.29;0.00;6.70;233.75
2019;11;13;10;00;2.68;0.00;5.24;254.05
2019;11;13;11;00;3.99;0.00;5.59;284.93
2019;11;13;12;00;5.49;0.00;6.61;299.36
2019;11;13;13;00;8.05;0.00;16.62;274.97
2019;11;13;14;00;8.03;0.00;18.09;275.71
2019;11;13;15;00;8.16;0.00;16.24;266.19
2019;11;13;16;00;8.16;0.00;15.88;266.10
2019;11;13;17;00;7.83;0.00;11.25;262.65
2019;11;13;18;00;7.25;0.00;8.70;245.56
2019;11;13;19;00;6.09;0.00;8.71;218.29
2019;11;13;20;00;4.60;0.00;9.35;195.64
2019;11;13;21;00;3.75;0.00;8.64;180.00
2019;11;13;22;00;3.29;0.00;7.42;157.17
2019;11;13;23;00;2.85;0.00;7.42;129.09
2019;11;14;00;00;2.39;0.00;8.09;122.28
2019;11;14;01;00;2.16;0.00;8.89;121.76
2019;11;14;02;00;1.71;0.00;9.18;115.56
2019;11;14;03;00;1.27;0.00;10.63;118.30
2019;11;14;04;00;1.40;0.00;13.28;122.83
2019;11;14;05;00;2.34;0.00;14.88;122.15
2019;11;14;06;00;2.86;0.00;16.08;124.05
2019;11;14;07;00;3.25;0.00;16.56;132.36
2019;11;14;08;00;3.21;0.00;17.83;133.36
2019;11;14;09;00;3.82;0.00;15.55;132.18
2019;11;14;10;00;4.94;0.00;2.62;164.05
2019;11;14;11;00;6.98;0.00;9.45;162.26
2019;11;14;12;00;7.77;0.00;17.32;200.70
2019;11;14;13;00;8.07;0.00;3.60;90.00
2019;11;14;14;00;8.77;0.00;8.79;55.01
2019;11;14;15;00;10.13;0.00;13.44;82.30
2019;11;14;16;00;9.71;0.00;9.83;81.57
2019;11;14;17;00;9.05;0.00;11.25;39.81
2019;11;14;18;00;8.22;0.00;12.59;59.04
2019;11;14;19;00;7.52;0.00;13.32;90.00
2019;11;14;20;00;6.90;0.00;14.44;94.29
2019;11;14;21;00;6.70;0.00;11.61;97.13
2019;11;14;22;00;6.34;0.00;6.85;93.01
2019;11;14;23;00;6.03;0.00;4.33;4.76
2019;11;15;00;00;4.96;0.00;9.00;270.00
2019;11;15;01;00;4.97;0.00;10.18;261.87
2019;11;15;02;00;4.89;0.00;6.38;286.39
2019;11;15;03;00;4.70;0.00;4.10;307.87
2019;11;15;04;00;4.55;0.00;3.26;276.34
2019;11;15;05;00;4.25;0.00;2.31;51.34
2019;11;15;06;00;4.24;0.00;5.69;251.57
2019;11;15;07;00;4.11;0.00;1.14;161.57
2019;11;15;08;00;3.89;0.00;7.24;95.71
2019;11;15;09;00;5.11;0.00;2.16;180.00
2019;11;15;10;00;6.98;0.00;6.13;220.24
2019;11;15;11;00;8.19;0.00;14.12;250.64
2019;11;15;12;00;9.06;0.00;12.07;259.70
2019;11;15;13;00;10.26;0.00;14.26;280.18
2019;11;15;14;00;10.55;0.00;4.33;318.37
2019;11;15;15;00;10.30;0.00;7.93;357.40
2019;11;15;16;00;9.45;0.00;11.01;11.31
2019;11;15;17;00;8.11;0.00;10.80;360.00
2019;11;15;18;00;7.05;0.00;7.42;345.96
2019;11;15;19;00;6.31;0.00;4.69;327.53
2019;11;15;20;00;6.03;0.00;1.48;284.04
2019;11;15;21;00;5.75;0.00;3.10;234.46
2019;11;15;22;00;4.98;0.00;2.19;260.54
2019;11;15;23;00;4.53;0.00;6.13;220.24
2019;11;16;00;00;4.00;0.00;3.83;221.19
2019;11;16;01;00;3.65;0.00;3.60;180.00
2019;11;16;02;00;3.75;0.00;4.38;189.46
2019;11;16;03;00;3.79;0.00;4.02;190.30
2019;11;16;04;00;3.67;0.00;0.72;180.00
2019;11;16;05;00;3.69;0.00;0.36;180.00
2019;11;16;06;00;3.74;0.00;2.41;116.57
2019;11;16;07;00;3.74;0.00;6.13;130.24
2019;11;16;08;00;3.66;0.00;6.12;118.07
2019;11;16;09;00;3.92;0.00;6.38;106.39
2019;11;16;10;00;5.52;0.00;4.33;138.37
2019;11;16;11;00;6.91;0.00;0.36;360.00
2019;11;16;12;00;8.03;0.00;0.80;206.57
2019;11;16;13;00;7.68;0.00;1.44;90.00
2019;11;16;14;00;8.18;0.00;3.42;71.57
2019;11;16;15;00;8.69;0.00;9.09;123.69
2019;11;16;16;00;9.31;0.00;8.35;97.43
2019;11;16;17;00;8.82;0.00;8.71;119.74
2019;11;16;18;00;6.83;0.00;11.30;149.35
2019;11;16;19;00;4.92;0.00;11.48;138.81
2019;11;16;20;00;4.07;0.00;10.09;145.18
2019;11;16;21;00;3.92;0.00;7.59;148.57
2019;11;16;22;00;4.14;0.00;5.90;142.43
2019;11;16;23;00;3.85;0.00;3.32;139.40
2019;11;17;00;00;3.56;0.00;3.55;113.96
2019;11;17;01;00;3.27;0.00;3.42;108.43
2019;11;17;02;00;2.33;0.00;1.80;36.87
2019;11;17;03;00;1.57;0.00;2.81;309.81
2019;11;17;04;00;1.64;0.00;5.62;309.81
2019;11;17;05;00;1.99;0.00;2.31;231.34
2019;11;17;06;00;2.51;0.00;4.90;252.90
2019;11;17;07;00;2.38;0.00;6.92;308.66
2019;11;17;08;00;2.45;0.00;5.45;277.59
2019;11;17;09;00;2.59;0.30;5.32;298.30
2019;11;17;10;00;2.89;0.60;5.48;293.20
2019;11;17;11;00;3.26;0.90;7.42;284.04
2019;11;17;12;00;3.47;0.70;7.42;320.91
2019;11;17;13;00;3.13;1.20;13.83;308.66
2019;11;17;14;00;3.66;1.30;12.52;288.43
2019;11;17;15;00;4.29;0.90;9.26;283.50
2019;11;17;16;00;4.33;0.50;14.11;264.14
2019;11;17;17;00;3.08;0.30;20.62;245.22
2019;11;17;18;00;3.18;0.00;20.47;246.14
2019;11;17;19;00;2.82;0.00;18.51;243.43
2019;11;17;20;00;2.36;0.00;18.47;236.93
2019;11;17;21;00;2.50;0.00;21.58;242.15
2019;11;17;22;00;2.19;0.00;20.61;242.99
2019;11;17;23;00;2.49;0.00;16.75;241.78
2019;11;18;00;00;3.41;0.00;12.77;229.57
2019;11;18;01;00;4.04;0.20;23.90;232.96
2019;11;18;02;00;3.33;1.00;26.87;237.59
2019;11;18;03;00;3.92;1.00;25.16;236.08
2019;11;18;04;00;4.82;0.40;29.27;238.07
2019;11;18;05;00;4.80;0.00;30.43;242.53
2019;11;18;06;00;4.58;0.00;27.56;246.11
2019;11;18;07;00;3.90;0.00;23.53;240.69
2019;11;18;08;00;4.01;0.00;21.73;243.43
2019;11;18;09;00;5.02;0.00;23.47;249.34
2019;11;18;10;00;5.78;0.00;25.07;254.17
2019;11;18;11;00;6.30;0.00;25.85;257.13
2019;11;18;12;00;6.50;0.00;27.53;258.69
2019;11;18;13;00;6.05;0.00;26.20;257.30
2019;11;18;14;00;6.24;0.00;24.22;258.86
2019;11;18;15;00;6.23;0.00;21.54;260.38
2019;11;18;16;00;5.75;0.00;17.52;260.54
2019;11;18;17;00;4.63;0.00;11.97;248.84
2019;11;18;18;00;3.62;0.00;11.21;227.60
2019;11;18;19;00;2.47;0.00;9.69;228.01
2019;11;18;20;00;1.64;0.00;10.83;195.42
2019;11;18;21;00;1.22;0.00;9.18;191.31
2019;11;18;22;00;1.67;0.00;8.65;182.39
2019;11;18;23;00;1.79;0.00;6.13;183.37
2019;11;19;00;00;1.30;0.00;6.64;167.47
2019;11;19;01;00;1.19;0.00;5.15;155.22
2019;11;19;02;00;1.48;0.00;4.39;145.01
2019;11;19;03;00;1.70;0.00;4.33;131.63
2019;11;19;04;00;2.19;0.00;2.97;104.04
2019;11;19;05;00;2.49;0.00;5.40;126.87
2019;11;19;06;00;2.94;0.00;4.20;149.04
2019;11;19;07;00;3.04;0.00;5.59;104.93
2019;11;19;08;00;3.12;0.00;5.35;109.65
2019;11;19;09;00;4.13;0.00;2.74;113.20
2019;11;19;10;00;4.99;0.00;1.61;63.43
2019;11;19;11;00;5.87;0.00;3.42;18.43
2019;11;19;12;00;6.28;0.00;5.05;4.09
2019;11;19;13;00;6.63;0.00;11.77;336.57
2019;11;19;14;00;7.60;0.00;15.98;345.65
2019;11;19;15;00;7.45;0.00;15.89;346.91
2019;11;19;16;00;7.09;0.00;15.54;346.61
2019;11;19;17;00;5.85;0.00;14.41;347.01
2019;11;19;18;00;5.15;0.00;11.72;349.38
2019;11;19;19;00;4.78;0.00;9.03;4.57
2019;11;19;20;00;4.66;0.00;4.80;12.99
2019;11;19;21;00;4.52;0.00;2.52;360.00
2019;11;19;22;00;4.38;0.00;0.51;45.00
2019;11;19;23;00;4.25;0.00;1.53;45.00
2019;11;20;00;00;3.56;0.00;2.81;50.19
2019;11;20;01;00;2.76;0.00;3.67;78.69
2019;11;20;02;00;2.24;0.00;2.88;90.00
2019;11;20;03;00;2.59;0.00;0.72;360.00
2019;11;20;04;00;2.71;0.00;1.08;360.00
2019;11;20;05;00;2.90;0.00;1.08;360.00
2019;11;20;06;00;3.08;0.00;1.14;71.57
2019;11;20;07;00;3.29;0.00;2.74;66.80
2019;11;20;08;00;3.81;0.00;5.51;78.69
2019;11;20;09;00;5.14;0.00;10.95;99.46
2019;11;20;10;00;5.76;0.00;14.59;105.75
2019;11;20;11;00;6.77;0.00;14.24;106.14
2019;11;20;12;00;7.67;0.00;13.66;108.43
2019;11;20;13;00;7.92;0.00;15.03;106.70
2019;11;20;14;00;8.69;0.00;13.36;104.04
2019;11;20;15;00;8.97;0.00;12.22;103.63
